(15, 6.28125, 190.0)
(15, 7.375, 190.75)
(15, 8.453125, 191.0)
(15, 9.53125, 191.25)
(15, 10.625, 192.0)
(15, 11.71875, 193.0)
(15, 12.796875, 193.25)
(15, 13.5625, 194.0)
(15, 14.984375, 195.0)
(15, 16.0625, 195.75)
(15, 17.140625, 196.75)
(15, 18.234375, 197.75)
(15, 19.3125, 199.25)
(15, 19.5625, 200.75)
(15, 21.5, 202.0)
(15, 66.609375, 502.25)
(15, 67.671875, 498.5)
(15, 83.328125, 1265.5)
(15, 84.453125, 1235.75)
(15, 85.625, 1202.75)
(15, 87.890625, 1137.25)
(15, 89.0, 1106.25)
(15, 92.453125, 990.75)
(15, 95.796875, 891.5)
(15, 96.90625, 874.0)
(15, 98.0625, 854.25)
(15, 99.171875, 836.25)
(15, 100.28125, 815.25)
(15, 101.484375, 797.5)
(15, 102.640625, 785.0)
(15, 103.6875, 769.25)
(15, 104.796875, 755.75)
(15, 105.890625, 745.25)
(15, 107.078125, 733.5)
(15, 108.09375, 731.5)
(15, 109.265625, 725.5)
(15, 110.328125, 711.75)
(15, 111.375, 703.75)
(15, 112.609375, 693.0)
(15, 113.5625, 681.25)
(15, 114.71875, 673.25)
(15, 115.828125, 669.5)
(15, 117.0625, 662.0)
(15, 118.03125, 652.75)
(15, 119.171875, 645.0)
(15, 120.296875, 636.75)
(15, 121.46875, 634.5)
(15, 122.515625, 626.5)
(15, 123.546875, 619.0)
(15, 124.703125, 616.5)
(15, 125.953125, 610.5)
(15, 126.84375, 605.0)
(15, 128.046875, 601.75)
(15, 129.109375, 600.75)
(13, 130.125, 603.25)
(15, 131.234375, 598.0)
(15, 132.4375, 589.25)
(15, 133.6875, 587.5)
(15, 134.59375, 585.75)
(15, 135.703125, 584.5)
(15, 136.828125, 582.25)
(15, 137.828125, 582.0)
(15, 139.0, 579.5)
(15, 140.125, 575.5)
(15, 141.078125, 575.75)
(15, 142.21875, 577.25)
(15, 143.34375, 576.75)
(15, 144.515625, 575.0)
(15, 145.5625, 574.0)
(15, 146.5625, 573.0)
(13, 147.828125, 571.25)
(15, 148.71875, 570.5)
(15, 149.921875, 574.75)
(15, 151.03125, 577.5)
(15, 152.171875, 576.25)
(15, 153.140625, 578.5)
(15, 154.234375, 581.0)
(15, 155.328125, 580.0)
(15, 156.625, 581.5)
(15, 157.515625, 585.25)
(15, 158.609375, 589.5)
(15, 159.734375, 592.75)
(15, 160.859375, 591.75)
(15, 161.84375, 594.25)
